date,cmd_id,prod_id,qte,prix,client_id,categorie
08-03-2011,545996,22138,2,"4,95",14367.0, cuisine
09-06-2011,556125,22431,6,"1,95",12947.0,bijou
20-07-2011,560635,23025,6,"2,08",12521.0,cuisine
18/08/2011,563613,21754,3,"5,95",12688.0, divers
16-12-2010,539112,84823,2,"7,95",,BIJOU
18-01-2011,541439,21080,12,"0,85 EUR",16948.0,PAPETERIE
06/11/2011,574682,21429,6,"1,95",14963.0, bijou
17-11-2011,577071,21208,5,"0,39",13969.0, divers
01/12/2010,C536543,22632,-1,"2,10",17841.0,divers
31-07-2011,561898,84832,12,"0,85 EUR",12456.0,deco
24/08/2011,564316,85099B,10,"2,08",13985.0,sac
31-05-2011,555107,22273,12,"2,95",12594.0,jouet
21-12-2010,539676,20685,2,"7,95",12423.0, deco
08-06-2011,555931,21984,24,"0,29",17828.0, divers
09-12-2010,538095,22500,2,"4,95",17097.0, cuisine
10-06-2011,556415,22138,24,"4,25",12409.0, cuisine
28/09/2011,568651,23170,12,"1,65 EUR",12362.0,CUISINE
14-08-2011,563230,21156,2,"1,95",15376.0, cuisine
19-07-2011,560534,21704,12,"0,85",14911.0,SAC
09/06/2011,556259,23231,25,"0,42",12721.0, papeterie
12/08/2011,563098,21523,4,"7,95",14911.0, deco
14-07-2011,560104,22384,2,"1,65 EUR",17921.0,SAC
16/12/2010,539318,21725,48,"0,85",12348.0, papeterie
19/07/2011,560445,21035,200,"2,75",14156.0, cuisine
28-11-2011,579152,21558,12,"2,55",12479.0, cuisine
28/07/2011,561528,23049,2,"8,25",13098.0,DIVERS
22/11/2011,578043,22352,6,"2,55",, cuisine
23/11/2011,578298,21210,12,"1,45 EUR",12619.0,papeterie
07/09/2011,565790,20725,10,"1,65",16767.0,SAC
31/10/2011,573656,21673,12,"1,45 EUR",12417.0,DECO
11/11/2011,575871,20973,24,"0,65",14911.0,papeterie
23-10-2011,572307,23058,12,"0,79",,deco
07-07-2011,559300,23240,6,"4,15",12471.0,cuisine
27/05/2011,554938,21843,2,"10,95",12876.0, cuisine
07-09-2011,565851,C2,1,"50,00 EUR",14911.0, divers
30-09-2011,569010,21165,192,"1,45",14156.0, deco
10/01/2011,540550,22700,6,"2,95",12539.0,cuisine
23-05-2011,554139,22699,6,"2,95",14911.0, cuisine
16/10/2011,571296,22562,1,"1,25",13760.0,jouet
14-04-2011,550191,84879,16,"1,69",16806.0,JARDIN
17/05/2011,553547,22704,25,"0,42",12474.0,papeterie
16/06/2011,557007,22989,4,"3,25",12484.0,cuisine
14/10/2011,571227,23396,4,"3,75",12477.0,CUISINE
18-11-2011,577333,21914,12,"1,25",14868.0,DECO
19-08-2011,563848,23127,4,"4,95",14911.0,JOUET
04-04-2011,548808,22089,3,"2,95 EUR",17774.0,papeterie
22-11-2011,577856,20725,10,"1,65",12490.0,sac
05/06/2011,555574,23173,2,"9,95 EUR",12417.0,jardin
28-10-2011,573289,22704,25,"0,42",12705.0, papeterie
10-06-2011,556434,22084,6,"2,95",14895.0, papeterie
21-11-2011,577687,23598,24,"2,95",12583.0,papeterie
25/01/2011,542102,21755,18,"5,45",12744.0, divers
11/05/2011,552842,22979,1,"1,45",17888.0,cuisine
15/09/2011,566776,23245,4,"4,95",14911.0, cuisine
05/12/2010,C537039,85175,-1,"0,42",,divers
12-10-2011,570703,23133,2,"8,25",14911.0,DECO
06-04-2011,549115,22037,12,"0,42",13098.0, papeterie
09-12-2010,538095,22912,1,"4,95",17097.0,divers
04-09-2011,565442,22326,18,"2,95",12627.0, deco
14/03/2011,546520,85032B,6,"2,10",14911.0, papeterie
03-11-2011,574275,22982,12,"1,25 EUR",12352.0, cuisine
30/11/2011,579881,22725,8,"3,75",12429.0, deco
11/11/2011,575734,23480,4,"3,75",, deco
20/10/2011,572086,23213,12,"1,25",13897.0,deco
08/03/2011,545996,22964,6,"2,10",14367.0,JOUET
18/11/2011,577142,21559,12,"2,55",13985.0, cuisine
12/10/2011,570806,22144,18,"2,10",13115.0,divers
09-12-2010,538040,20961,2,"1,25",16520.0,DIVERS
21/07/2011,560781,23284,10,"6,75",13969.0, deco
06/10/2011,569893,20712,20,"2,08",12627.0,SAC
27-11-2011,578926,21481,4,"3,75",18156.0,CUISINE
12/01/2011,540851,21210,12,"1,45",,PAPETERIE
23-06-2011,557878,20728,6,"1,65",16940.0, sac
09/05/2011,552448,22515,1,"2,10",18120.0, jardin
07/01/2011,540469,21679,6,"0,85",12484.0, papeterie
22/09/2011,567899,21481,8,"3,75",14911.0,cuisine
04/03/2011,545634,22489,24,"0,42",14911.0,divers
06/12/2010,537433,22910,40,"2,55",12913.0,papeterie
14-03-2011,546541,21363,3,"4,95 EUR",14911.0,divers
04/09/2011,565426,85204,2,"0,12",,JARDIN
14/10/2011,571129,23508,20,"0,42",14156.0,papeterie
15/09/2011,566912,22962,12,"0,85",14367.0, cuisine
07/09/2011,565865,22730,8,"3,75",12637.0, deco
17-10-2011,571442,23532,2,"4,95",17049.0,JOUET
21/11/2011,577607,22947,12,"7,95",,DIVERS
18/04/2011,550440,21212,48,"0,55",, cuisine
19-10-2011,571737,22952,24,"0,55",14367.0,CUISINE
12/06/2011,556474,22663,1,"2,08 EUR",,SAC
05/12/2010,C537039,22854,-1,"4,95",15708.0,divers
14/01/2011,541121,21218,6,"3,75",12672.0, cuisine
20/09/2011,567428,23035,6,"1,45",14911.0, deco
07-06-2011,555853,85049G,1,"1,25",14375.0, deco
07/01/2011,540458,20675,8,"1,25",12501.0,cuisine
05/12/2010,C537132,71279,-2,"2,95",15221.0,divers
07/12/2011,581006,84991,24,"0,55 EUR",14911.0,CUISINE
28/03/2011,547947,20711,100,"1,65",15032.0,sac
10/10/2011,570275,23353,72,"0,83",13098.0,PAPETERIE
03/12/2010,C536850,22186,-48,"2,55",14213.0,divers
08-11-2011,575169,23319,6,"2,49 EUR",14367.0, deco
18/08/2011,563688,20725,10,"1,65",16767.0, sac
08-12-2010,537818,22073,4,"3,75",12766.0, cuisine
25/11/2011,578811,22645,12,"1,45",12438.0,cuisine
13-07-2011,559907,21933,10,"1,65",12766.0,SAC
31/03/2011,548496,22551,96,"1,45",12678.0,cuisine
07/11/2011,574745,22043,24,"0,19",14911.0, papeterie
09-12-2010,538095,22469,1,"1,65",17097.0,DECO
08-07-2011,559418,21224,10,"1,25",12681.0,divers
06/10/2011,569893,20725,10,"1,65",12627.0,SAC
11/10/2011,570674,22336,96,"0,19",,deco
10/10/2011,570268,23013,12,"3,45",13098.0, cuisine
24-03-2011,547658,82583,1,"2,10",13736.0,DECO
13/11/2011,576051,22898,16,"1,95",,cuisine
17-08-2011,563557,22796,4,"9,95",15786.0,DECO
06-05-2011,552192,48187,2,"7,95",15258.0, deco
22/11/2011,578094,22121,2,"5,95 EUR",16261.0, divers
02/08/2011,562046,22737,10,"1,65",12378.0,divers
18/08/2011,563709,23263,3,"1,25 EUR",15472.0,deco
20-05-2011,553997,15058B,2,"7,95",12656.0,jardin
15/11/2011,576607,23349,12,"1,25",12474.0,papeterie
08-05-2011,552277,22371,2,"4,25",13642.0, sac
02-08-2011,562046,21731,12,"1,65 EUR",12378.0,DECO
25-01-2011,542102,21936,25,"2,95",12744.0,SAC
15/09/2011,566776,C2,1,"50,00 EUR",14911.0,DIVERS
31/05/2011,555109,21471,2,"3,75",16023.0,divers
08/05/2011,552262,22278,3,"4,95 EUR",14911.0,SAC
07-06-2011,555853,85049G,1,"1,25",14375.0, deco
05-09-2011,565596,23320,11,"2,89",16444.0,DIVERS
04-10-2011,569527,23432,12,"0,83",12512.0,DECO
31/10/2011,573581,23247,6,"2,89",14911.0,CUISINE
04/10/2011,569527,90099,1,"2,55 EUR",12512.0,bijou
19/08/2011,563749,20677,8,"1,25",12360.0, cuisine
10-06-2011,556415,23170,48,"1,45",12409.0,cuisine
09/09/2011,566076,23236,6,"2,89",12449.0,cuisine
10/01/2011,540550,22630,12,"1,95",12539.0,jouet
07-01-2011,540469,21355,3,"1,25",12484.0, divers
02/12/2011,580140,22625,2,"8,50",14895.0,CUISINE
09/02/2011,543484,22859,6,"1,65",12721.0,cuisine
12-10-2011,570714,22555,24,"1,65",13520.0,cuisine
26-01-2011,542229,84997B,6,"3,75",12474.0,CUISINE
04-08-2011,562287,21242,8,"1,69",12455.0, cuisine
17-06-2011,557136,21441,12,"0,85",, jardin
14-11-2011,576300,22756,1,"1,25 EUR",15058.0, papeterie
09/11/2011,575193,22328,6,"2,95",12681.0, deco
11/05/2011,552839,23132,6,"5,75",14367.0,deco
21-11-2011,577785,84077,48,"0,29",16369.0,deco
26/04/2011,551054,23052,4,"8,25",12429.0,DIVERS
24-10-2011,572544,22983,12,"0,42",16023.0,papeterie
20-11-2011,577551,22661,10,"0,85",12395.0,SAC
09-09-2011,566115,23256,8,"4,15 EUR",12674.0,CUISINE
24-08-2011,564316,23287,8,"0,85",13985.0,deco
07/07/2011,559313,23080,2,"8,25",16325.0,deco
25-11-2011,578705,22195,1,"1,65",12531.0, cuisine
29/07/2011,561698,23096,12,"1,65",,divers
07/12/2011,581171,22966,24,"1,25 EUR",,DIVERS
20-01-2011,541631,22634,4,"9,95 EUR",12637.0,jouet
08/03/2011,545937,22995,48,"0,42 EUR",12758.0,SAC
21/11/2011,577733,22489,10,"0,42",15163.0,divers
15-08-2011,563333,23106,2,"2,89",15996.0,jardin
27-10-2011,573036,23480,8,"3,75",12437.0,DECO
31-08-2011,564853,21680,12,"0,85",,papeterie
09-12-2010,538008,POST,5,"18,00",12683.0, divers
20/10/2011,572069,23220,12,"0,83",14911.0,DECO
04/08/2011,562370,23275,12,"1,25 EUR",12626.0,DECO
05/06/2011,555547,47566,4,"4,95",12681.0, cuisine
13-10-2011,571033,22568,12,"3,75",14251.0, deco
22-03-2011,547360,84987,12,"1,45",,PAPETERIE
10/10/2011,570268,23343,20,"2,08",13098.0,SAC
28/09/2011,568698,22739,10,"1,65",14911.0,DECO
02-09-2011,565287,22326,12,"2,95",, deco
25-11-2011,578698,22043,24,"0,19",12620.0, papeterie
13-03-2011,546428,22620,12,"1,25",12681.0,divers
24-11-2011,578349,22262,12,"0,85",14539.0,cuisine
16/09/2011,566984,23375,10,"0,82",12471.0,sac
21/07/2011,560901,22423,6,"12,75",12476.0,cuisine
22/11/2011,577856,POST,4,"18,00 EUR",12490.0,divers
12/04/2011,549906,21535,1,"2,55",14998.0, divers
19/08/2011,563756,21524,2,"7,95",12418.0,DECO
20-04-2011,550778,20977,16,"1,25",14868.0, papeterie
22/11/2011,578024,23568,12,"1,25",12705.0,cuisine
07-12-2011,581006,21843,6,"10,95",14911.0, cuisine
18-10-2011,571701,23284,2,"8,25",14639.0,DECO
05-05-2011,552028,22383,10,"1,65",13969.0,sac
11-07-2011,559674,22035,12,"0,42",15856.0, papeterie
05/09/2011,565466,23344,10,"2,08",12422.0,sac
29/05/2011,554985,20963,10,"1,25",12426.0,DIVERS
21-02-2011,544470,22971,6,"2,55",, cuisine
21-01-2011,541703,71270,24,"1,25",12594.0,divers
08/05/2011,552290,71459,12,"0,85",16007.0,CUISINE
17-03-2011,546910,22999,2,"0,42",13969.0,sac
03/12/2010,536975,22246,12,"1,95",14911.0,JARDIN
23/02/2011,544688,22350,6,"2,55",18151.0, cuisine
05/12/2011,580705,84997D,4,"4,15",,cuisine
18-11-2011,577178,23480,4,"3,75",12618.0, deco
09/12/2010,537897,21481,6,"2,95",12683.0,cuisine
24/10/2011,572544,22557,3,"1,65",16023.0,CUISINE
09/06/2011,556263,23237,2,"4,15",13969.0, cuisine
05/09/2011,565475,21984,96,"0,29 EUR",14156.0,divers
09/09/2011,566076,22715,12,"0,42",12449.0,PAPETERIE
20/11/2011,577528,84509A,4,"3,75",15745.0,jardin
17-10-2011,571477,22961,12,"1,45 EUR",12794.0,divers
06/12/2010,C537406,22927,-4,"5,95",15502.0,divers
07/11/2011,574844,90162B,6,"2,95",12783.0,bijou
03-12-2010,536975,22560,24,"1,25",14911.0,divers
07-09-2011,565851,23374,10,"0,82",14911.0,SAC
18/10/2011,571665,22592,8,"3,75",12540.0, papeterie
22/11/2011,578082,23144,12,"0,83",12775.0,deco
21-04-2011,550899,POST,4,"40,00",13505.0,DIVERS
15/08/2011,563288,47367B,4,"3,75",12656.0,DIVERS
10-10-2011,570255,22784,6,"4,95",17648.0,DECO
26/09/2011,568350,90201A,18,"2,95",12612.0,BIJOU
11/11/2011,575886,22059,8,"1,49",12517.0, cuisine
21/07/2011,560876,22558,12,"1,65",12626.0,DIVERS
28/04/2011,551349,22621,12,"1,65",14740.0, cuisine
30-09-2011,569120,21559,6,"2,55",,cuisine
28/11/2011,579102,22423,6,"12,75 EUR",14911.0, cuisine
20/11/2011,577543,20728,10,"1,65",,SAC
22/09/2011,567929,21155,6,"2,55",12425.0,SAC
05-05-2011,552013,22634,4,"9,95",12451.0,jouet
29-09-2011,568800,23493,10,"1,95",14868.0,DECO
11/08/2011,562973,22623,72,"4,95",14911.0, jouet
08/12/2011,581433,84817,48,"0,39",14911.0,cuisine
21/03/2011,547109,22248,16,"0,85",12423.0, jardin
10/02/2011,543625,22551,12,"1,65",12583.0, cuisine
22/05/2011,554106,22434,8,"1,95",12710.0, jouet
31/08/2011,564975,21774,6,"1,25 EUR",17097.0,CUISINE
31/07/2011,561898,20984,24,"0,29 EUR",12456.0,PAPETERIE
24/10/2011,572528,84032B,2,"2,95",13176.0, cuisine
02/08/2011,562035,21058,12,"0,85 EUR",12627.0,DIVERS
12/10/2011,570724,23505,12,"1,25",12602.0,papeterie
19/05/2011,553741,51014A,12,"0,85 EUR",12520.0,DIVERS
18/11/2011,577178,21499,25,"0,42",12618.0, papeterie
25-01-2011,542111,85099F,10,"1,95",14341.0, sac
02/06/2011,555383,22112,1,"4,95",12517.0,CUISINE
31/07/2011,561870,22625,2,"8,50 EUR",14911.0, cuisine
22-11-2011,577814,21098,12,"1,25",15106.0, divers
25/08/2011,564378,23240,6,"4,15",12417.0, cuisine
06/12/2010,C537383,22371,-1,"4,25",16550.0,divers
02/12/2010,C536820,22869,-1,"1,95",18168.0,divers
05-10-2011,569715,21232,4,"1,25",15856.0,deco
18-11-2011,577316,22423,1,"12,75",12578.0,cuisine
05-10-2011,569653,16161U,25,"0,42",12451.0, papeterie
09-09-2011,566200,84725,1,"0,75 EUR",16910.0,DIVERS
02/10/2011,569220,18097C,1,"2,55",16007.0,deco
07/12/2011,581003,22483,6,"2,95",14911.0, jouet
14/10/2011,571129,22355,99999,"0,85",14156.0, sac
11/10/2011,570640,23433,12,"0,83 EUR",12474.0, deco
03/05/2011,551616,84378,1,"1,25",15048.0, deco
25/02/2011,545017,22382,10,"1,65 EUR",12361.0,SAC
17/11/2011,576909,23082,6,"3,75",12471.0,PAPETERIE
20/11/2011,577528,22403,12,"0,39",15745.0, deco
04/11/2011,574336,22727,8,"3,75",12397.0,DECO
07/07/2011,559342,47566,12,"4,95",14493.0,cuisine
05/08/2011,562560,84519A,3,"1,25",14156.0,DIVERS
07-10-2011,570095,22423,1,"12,75",12528.0,CUISINE
02-10-2011,569220,23323,4,"2,10",16007.0, deco
01-03-2011,545314,21394,6,"1,95",12866.0,divers
15/02/2011,544045,22807,12,"2,95",13941.0, deco
09/06/2011,556241,22960,6,"4,25 EUR",12597.0,cuisine
25/03/2011,547715,22423,2,"12,75",12520.0,cuisine
17/02/2011,544302,22431,6,"1,95",12654.0, bijou
04-05-2011,551736,37370,504,"1,06",17443.0,CUISINE
25/11/2011,578811,22554,12,"1,65",12438.0, cuisine
03/11/2011,574100,23505,1,"1,25",14098.0, papeterie
10/04/2011,549559,20674,8,"1,25",12447.0, cuisine
21-11-2011,577785,23188,4,"1,65",, deco
02-06-2011,555383,21828,2,"1,25",12517.0,DIVERS
14/09/2011,566756,23208,10,"1,65",12457.0, sac
31/03/2011,548450,22033,12,"0,42",15856.0,PAPETERIE
24-01-2011,541932,22366,10,"6,75",14439.0,DECO
11/10/2011,570672,84050,6,"1,65",12536.0,cuisine
12-01-2011,540976,22557,12,"1,65",12652.0, cuisine
12-05-2011,552952,71459,24,"0,85",13837.0, cuisine
08-06-2011,555943,21914,12,"1,25",13520.0, deco
21/04/2011,550822,84755,64,"0,65",14001.0,cuisine
22/11/2011,578078,22720,3,"4,95",12586.0,cuisine
14/07/2011,560104,23004,1,"0,42",17921.0, sac
25/08/2011,564378,22986,25,"0,42",12417.0,PAPETERIE
24/11/2011,578662,23458,1,"14,95",17516.0,jouet
09/12/2010,538008,22897,10,"1,45 EUR",,deco
17-10-2011,571461,21155,1,"2,55 EUR",16932.0,SAC
25-09-2011,568174,84029E,2,"4,25",16261.0,deco
30-06-2011,558626,POST,1,"18,00",12569.0,DIVERS
08/12/2010,537855,85129B,6,"1,25",15996.0,bijou
09-01-2011,540520,22973,2,"1,65 EUR",17555.0, cuisine
11/11/2011,575886,20974,4,"0,65",12517.0,PAPETERIE
02/08/2011,562046,21981,24,"0,29",12378.0,divers
02/12/2010,C536812,22593,-144,"0,72",16546.0,divers
25/02/2011,544933,10135,200,"1,06 EUR",12633.0,papeterie
27/01/2011,542373,21985,24,"0,29",,DECO
10-11-2011,575728,21219,10,"1,25 EUR",14911.0,jouet
24/03/2011,547712,22193,1,"8,50",16905.0,deco
20/07/2011,560635,23202,10,"2,08",12521.0, sac
26-01-2011,542233,20725,10,"1,65",13098.0,SAC
15/02/2011,544074,22449,2,"3,35 EUR",14156.0,sac
13-01-2011,541115,22444,24,"1,25",12578.0,jardin
06/11/2011,574682,23247,1,"2,89",14963.0,cuisine
24/03/2011,547658,22173,1,"2,95",13736.0,deco
27/07/2011,561507,22646,12,"1,45 EUR",12397.0,CUISINE
10/06/2011,556455,84596B,72,"0,42",15856.0, cuisine
17/10/2011,571409,22959,25,"0,42",14911.0, papeterie
19/08/2011,563848,23269,12,"1,45",14911.0,JARDIN
13-01-2011,541018,21166,2,"1,95",14978.0,deco
11/07/2011,559662,21889,12,"1,25",16572.0,DECO
01/12/2010,C536548,22168,-2,"8,50",12472.0,divers
24-03-2011,547703,16161P,25,"0,42",12540.0,PAPETERIE
13-11-2011,576019,22029,12,"0,42",, papeterie
21/07/2011,560876,22816,12,"0,42 EUR",12626.0,papeterie
22-05-2011,554102,22964,2,"2,10",14647.0,jouet
23-05-2011,554147,21705,12,"1,65",12423.0, sac
18/10/2011,571697,23296,8,"1,25",12759.0, cuisine
25-11-2011,578698,22814,12,"0,42",12620.0, papeterie
11-03-2011,546373,22729,4,"3,75",12583.0, deco
16-09-2011,567095,23344,10,"2,08",17049.0,sac
14/10/2011,571227,23393,4,"3,75 EUR",12477.0, deco
28/08/2011,564745,22171,1,"8,50",16806.0, deco
28-01-2011,542535,21888,4,"3,75",12735.0,divers
05-10-2011,569699,23501,10,"1,25",12723.0,BIJOU
06/06/2011,555728,22076,1,"1,65",17252.0,DIVERS
11-10-2011,570672,22610,36,"0,19",12536.0, divers
07/11/2011,574874,22593,12,"0,85",14911.0,deco
19/10/2011,571745,21175,12,"2,55",, deco
24-03-2011,547658,22666,1,"2,95",13736.0,CUISINE
22/09/2011,567793,23169,6,"4,15 EUR",12657.0,cuisine
03/05/2011,551556,20749,2,"7,95 EUR",14191.0, divers
29/07/2011,561698,84879,8,"1,69",15974.0,JARDIN
21/07/2011,560901,23192,12,"1,65",12476.0,DIVERS
26/07/2011,561332,22692,6,"7,95",13492.0, deco
25-05-2011,554556,71459,192,"0,72",13098.0, cuisine
08/12/2011,581427,22273,6,"2,95",13890.0, jouet
26/10/2011,572763,23307,24,"0,55",12812.0, cuisine
21-10-2011,572127,21479,4,"4,25",14911.0,CUISINE
24/10/2011,572528,84950,36,"0,65",13176.0,deco
01/12/2010,C536391,22553,-24,"1,65",17548.0,divers
28/09/2011,568651,85014B,3,"5,95",12362.0,JARDIN
11/01/2011,540789,POST,2,"18,00",12643.0,divers
10/08/2011,562922,21306,72,"0,29",12594.0, jardin
18/08/2011,563613,23307,24,"0,55",12688.0,cuisine
23-03-2011,547508,21210,12,"1,45",12683.0, papeterie
31-07-2011,561870,84875B,24,"1,25",14911.0,DECO
28/02/2011,545086,22138,9,"4,95",12678.0,CUISINE
03/05/2011,551656,22083,6,"2,95",,PAPETERIE
14-07-2011,560036,22424,1,"12,75",14911.0,DIVERS
27-01-2011,542393,85039A,1,"1,65",18125.0,cuisine
28/09/2011,568670,84030E,2,"4,25",14978.0,cuisine
22/05/2011,554083,21158,2,"1,45",18125.0,divers
24-10-2011,572504,22722,4,"3,95",,CUISINE
17/04/2011,550302,22699,6,"2,95",14156.0, cuisine
30/09/2011,569010,22989,100,"2,75",14156.0,cuisine
17/12/2010,539379,82578,12,"0,55",15780.0,CUISINE
12/07/2011,559704,POST,4,"18,00",12669.0, divers
24/10/2011,572511,23113,3,"4,95",14895.0, cuisine
06-04-2011,549118,22287,12,"1,65 EUR",14911.0,DECO
01/02/2011,542894,POST,2,"15,00",12775.0,divers
05-05-2011,552013,21094,24,"0,85",12451.0,papeterie
07/01/2011,540469,85123A,6,"2,95",12484.0,DECO
07-12-2011,581098,23419,12,"2,08",14911.0,cuisine
15-08-2011,563288,22326,18,"2,95",12656.0,DECO
01/12/2011,580137,23371,3,"1,25",17566.0, papeterie
12-10-2011,570703,21430,4,"3,75 EUR",14911.0, jardin
26/05/2011,554788,23064,1,"49,95",12987.0,divers
22/02/2011,544607,84992,24,"0,55",13862.0,CUISINE
18/10/2011,571665,22186,12,"1,95",12540.0,PAPETERIE
06-11-2011,574737,22632,12,"2,10",14868.0,DIVERS
28-11-2011,579069,23472,2,"14,95",14911.0, divers
14/12/2010,538707,20750,1,"7,95",17894.0,divers
11-10-2011,570499,23020,1,"12,50 EUR",12772.0,cuisine
11/03/2011,546365,22472,3,"4,95",12520.0,JOUET
16/02/2011,544097,21948,12,"1,25",12455.0,cuisine
23-05-2011,554158,21498,25,"0,42",15563.0, papeterie
18-03-2011,546993,22082,1,"1,65",17921.0,deco
17-01-2011,541405,22704,25,"0,42",12683.0, papeterie
04-08-2011,562370,22969,12,"1,45",12626.0, deco
09-03-2011,546028,48194,2,"7,95",17049.0, deco
10/06/2011,556415,23079,24,"8,25",12409.0, deco
29/11/2011,579503,22573,10,"0,85",17097.0, deco
21-08-2011,563926,22750,4,"3,75 EUR",12553.0,JOUET
04/08/2011,562374,22192,12,"7,65",14911.0,DECO
11/10/2011,570667,22629,12,"1,95",12362.0,jouet
06-01-2011,540365,22138,6,"4,95",12413.0,CUISINE
13/10/2011,571033,21791,12,"1,25",14251.0,PAPETERIE
05-01-2011,540178,21989,12,"0,85",12681.0,papeterie
06-06-2011,555728,22063,1,"2,95 EUR",, cuisine
11/09/2011,566271,22029,12,"0,42",14250.0,PAPETERIE
29-09-2011,568803,85048,12,"7,95",, cuisine
30/03/2011,548257,20726,100,"1,45",13802.0,sac
05-08-2011,562537,23297,6,"1,65 EUR",12517.0, deco
18/10/2011,571671,22667,2,"2,95",16940.0, deco
13/05/2011,553045,20725,50,"1,65",12770.0,sac
05/05/2011,552025,23149,3,"2,49 EUR",13969.0,cuisine
11-10-2011,570499,23020,1,"12,50 EUR",12772.0,cuisine
28/11/2011,579094,22419,12,"0,42",,papeterie
17/08/2011,563557,21982,24,"0,29",,DIVERS
18/08/2011,563686,23206,40,"1,65 EUR",13098.0,SAC
03/12/2010,536975,22299,24,"1,25",14911.0,bijou
05-04-2011,549021,22055,8,"1,65",13468.0,cuisine
03-06-2011,555470,20725,10,"1,65",,sac
06/12/2010,C537398,22430,-1,"4,95",15426.0,divers
10-03-2011,546236,35913B,12,"0,85",12370.0, deco
05-10-2011,569679,23536,12,"5,35 EUR",16160.0,divers
10-04-2011,549558,21592,1,"1,25",15058.0, deco
17-11-2011,576909,23392,12,"2,08",12471.0,jouet
09/09/2011,566076,22117,99999,"2,95",12449.0,DECO
18-11-2011,577344,22236,3,"12,75",12437.0,cuisine
29/03/2011,548160,23000,24,"0,42 EUR",16253.0,SAC
05/10/2011,569653,23377,24,"0,39 EUR",12451.0,jouet
11/07/2011,559674,21165,24,"1,69",15856.0, deco
26/07/2011,561257,21714,36,"1,25",14911.0,JARDIN
19/10/2011,571737,22413,6,"2,95",14367.0,DECO
02/12/2010,C536817,22187,-1,"4,25",14156.0,divers
05/09/2011,565583,22176,6,"2,95",12816.0,JOUET
21/10/2011,572184,21770,2,"4,95",12403.0,papeterie
03/12/2010,536975,22946,2,"16,95",14911.0, divers
24-03-2011,547712,22849,1,"16,95 EUR",16905.0, divers
28/04/2011,551349,20971,12,"1,25",14740.0,deco
13-11-2011,576019,22845,2,"6,35",12865.0,DECO
20-11-2011,577479,23486,1,"16,65",, deco
29/11/2011,579503,23211,10,"1,25",17097.0,JOUET
10/11/2011,575729,23275,12,"1,25",17932.0, deco
12/12/2010,538397,22858,42,"1,65 EUR",12753.0,CUISINE
25/09/2011,568156,22386,10,"2,08",14367.0,sac
19-09-2011,567340,21213,24,"0,55",12540.0,CUISINE
20/10/2011,572069,22578,24,"0,29",14911.0,DECO
17-11-2011,577020,22697,6,"2,95 EUR",17147.0, cuisine
23/09/2011,568104,23298,2,"4,95",16485.0,CUISINE
14-12-2010,538826,21380,12,"2,95",12370.0, deco
13-10-2011,570881,22175,6,"2,95",12498.0,jouet
29/09/2011,568833,23318,5,"2,49",17348.0,DECO
20-05-2011,553931,21132,4,"4,25",14911.0,jouet
26/10/2011,572880,20757,3,"0,85 EUR",16415.0, jardin
27/10/2011,572986,23534,3,"5,95 EUR",12681.0, cuisine
24/11/2011,578541,21672,6,"1,45 EUR",14277.0,deco
31/05/2011,555147,23174,6,"4,15",13505.0,cuisine
18/11/2011,577355,22698,6,"2,95",14911.0, cuisine
12-05-2011,552952,71459,24,"0,85",13837.0, cuisine
06-10-2011,569893,23290,16,"1,25",12627.0, cuisine
25-03-2011,547815,POST,1,"40,00",,divers
10/12/2010,538174,22859,12,"1,65",12471.0, cuisine
06/12/2010,C537373,22423,-1,"12,75",14487.0,divers
31-08-2011,565067,22644,2,"1,45",15856.0,cuisine
08-06-2011,555931,22767,2,"9,95 EUR",17828.0,DECO
22/11/2011,577850,22966,12,"1,25",14911.0, divers
15-11-2011,576371,85123A,12,"2,95",14911.0, deco
21/02/2011,544470,22139,6,"4,95",12707.0,cuisine
24/11/2011,578541,21257,2,"7,95",14277.0, deco
06/12/2010,C537314,21349,-4,"6,75",13497.0,divers
04-05-2011,551869,20727,1,"1,65",16767.0,SAC
02/10/2011,569220,21380,4,"2,95",,deco
09/03/2011,546100,22666,6,"2,95",16572.0,CUISINE
08/03/2011,545996,21523,2,"7,95",14367.0,DECO
26/08/2011,564565,84926A,24,"0,29",14911.0,divers
18-05-2011,553686,22197,72,"0,85",14911.0, deco
04/09/2011,565423,21581,6,"2,25",12569.0,SAC
12-12-2010,538397,22664,30,"2,10",12753.0,jouet
13-11-2011,576051,22722,12,"3,95",14911.0,CUISINE
02/02/2011,543027,20974,24,"0,65",12414.0,papeterie
25/08/2011,564378,84030E,4,"4,25 EUR",12417.0,cuisine
28/04/2011,551467,20679,12,"5,95",,jardin
30/06/2011,558628,21716,16,"2,55 EUR",12626.0,CUISINE
15/02/2011,543997,21644,3,"1,25",17348.0, deco
15-04-2011,550255,48185,4,"7,95",13468.0,cuisine
18/11/2011,577157,21615,12,"1,25",12451.0, deco
05-10-2011,569715,22420,5,"0,42",15856.0,papeterie
10-01-2011,540550,85144,2,"7,25 EUR",12539.0,CUISINE
08/05/2011,552290,21929,1,"2,08 EUR",16007.0,sac
22-11-2011,577814,22111,3,"4,95",15106.0,CUISINE
09/12/2011,581578,84997B,8,"4,15",,cuisine
20/10/2011,571937,21528,12,"5,95",14911.0,divers
01-11-2011,573910,22631,12,"1,95",,DECO
