date,cmd_id,prod_id,qte,prix,client_id
2011-07-11 11:39,559607,21559,6,2.55,12681
2011-07-11 11:39,559607,22328,6,2.95,12681
2011-07-11 11:39,559607,22727,4,3.75,12681
2011-07-11 11:39,559607,22726,4,3.75,12681
2011-07-11 11:39,559607,22730,4,3.75,12681
2011-07-11 11:39,559607,22467,12,2.55,12681
2011-07-11 11:39,559607,84997B,4,4.15,12681
2011-07-11 11:39,559607,84997A,4,4.15,12681
2011-07-11 11:39,559607,21394,48,0.39,12681
2011-07-11 11:39,559607,21395,48,0.39,12681
2011-07-11 11:39,559607,22748,6,2.1,12681
2011-07-11 11:39,559607,22746,6,2.1,12681
2011-07-11 11:39,559607,POST,5,18.0,12681
2011-07-11 12:54,559654,20727,20,1.65,13098
2011-07-11 12:54,559654,84692,25,0.42,13098
2011-07-11 12:54,559654,84212,24,0.65,13098
2011-07-11 12:54,559654,48138,10,6.75,13098
2011-07-11 12:54,559654,23283,20,6.75,13098
2011-07-11 12:54,559654,23231,25,0.42,13098
2011-07-11 12:54,559654,23209,30,1.65,13098
2011-07-11 12:54,559654,23054,2,8.25,13098
2011-07-11 12:54,559654,23051,6,8.25,13098
2011-07-11 12:54,559654,23050,6,8.25,13098
2011-07-11 12:54,559654,23049,6,8.25,13098
2011-07-11 12:54,559654,22704,25,0.42,13098
2011-07-11 12:54,559654,22692,10,6.75,13098
2011-07-11 12:54,559654,22690,10,6.75,13098
2011-07-11 12:54,559654,22431,12,1.95,13098
2011-07-11 12:54,559654,22384,20,1.65,13098
2011-07-11 12:54,559654,21497,25,0.42,13098
2011-07-11 12:54,559654,20728,24,1.65,13098
2011-07-11 12:54,559654,20725,24,1.65,13098
2011-07-11 12:54,559654,20685,10,6.75,13098
2011-07-11 12:54,559654,15036,24,0.83,13098
2011-07-11 13:32,559662,20724,10,0.85,16572
2011-07-11 13:32,559662,22355,10,0.85,16572
2011-07-11 13:32,559662,23070,4,4.15,16572
2011-07-11 13:32,559662,21889,12,1.25,16572
2011-07-11 13:32,559662,22569,4,3.75,16572
2011-07-11 13:32,559662,22652,10,1.65,16572
2011-07-11 13:32,559662,22558,12,1.65,16572
2011-07-11 13:32,559662,23168,12,1.25,16572
2011-07-11 13:32,559662,23243,4,4.95,16572
2011-07-11 13:32,559662,22720,6,4.95,16572
2011-07-11 13:32,559662,22666,6,2.95,16572
2011-07-11 13:32,559662,22993,12,1.25,16572
2011-07-11 13:32,559662,22907,24,0.85,16572
2011-07-11 13:32,559662,85123A,12,2.95,16572
2011-07-11 13:32,559662,48187,2,7.95,16572
2011-07-11 13:32,559662,48188,2,7.95,16572
2011-07-11 13:32,559662,22855,12,1.25,16572
2011-07-11 13:35,559665,23065,1,12.5,12556
2011-07-11 13:35,559665,21165,1,1.69,12556
2011-07-11 13:35,559665,21294,12,0.39,12556
2011-07-11 13:35,559665,35912B,1,1.25,12556
2011-07-11 13:35,559665,21733,1,2.95,12556
2011-07-11 13:35,559665,22652,4,1.65,12556
2011-07-11 13:35,559665,85061W,1,0.85,12556
2011-07-11 13:35,559665,22553,2,1.65,12556
2011-07-11 13:35,559665,21391,3,0.75,12556
2011-07-11 13:35,559665,20705,1,6.95,12556
2011-07-11 13:35,559665,22804,1,2.95,12556
2011-07-11 13:35,559665,85061W,4,0.85,12556
2011-07-11 13:35,559665,22499,1,5.95,12556
2011-07-11 13:35,559665,23184,2,4.95,12556
2011-07-11 13:35,559665,23103,3,1.65,12556
2011-07-11 13:35,559665,23186,1,0.29,12556
2011-07-11 13:35,559665,22925,1,5.95,12556
2011-07-11 13:35,559665,23152,1,3.75,12556
2011-07-11 13:35,559665,84031B,1,4.65,12556
2011-07-11 13:35,559665,85123A,2,2.95,12556
2011-07-11 13:35,559665,22597,3,0.85,12556
2011-07-11 13:35,559665,22652,2,1.65,12556
2011-07-11 13:35,559665,21754,1,5.95,12556
2011-07-11 13:35,559665,23188,2,1.65,12556
2011-07-11 13:35,559665,21172,3,1.45,12556
2011-07-11 13:35,559665,21171,2,1.45,12556
2011-07-11 13:35,559665,22197,4,0.85,12556
2011-07-11 13:35,559665,21145,12,1.25,12556
2011-07-11 13:35,559665,71477,4,3.25,12556
2011-07-11 13:35,559665,22776,1,9.95,12556
2011-07-11 13:35,559665,85061W,1,0.85,12556
2011-07-11 13:35,559665,22469,4,1.65,12556
2011-07-11 13:35,559665,82483,1,6.95,12556
2011-07-11 13:35,559665,84459A,1,1.49,12556
2011-07-11 13:35,559665,47503A,12,0.42,12556
2011-07-11 13:35,559665,22554,2,1.65,12556
2011-07-11 13:35,559665,22553,2,1.65,12556
2011-07-11 13:35,559665,22557,4,1.65,12556
2011-07-11 13:35,559665,21385,5,0.85,12556
2011-07-11 13:35,559665,22556,2,1.65,12556
2011-07-11 13:35,559665,21248,2,1.45,12556
2011-07-11 13:35,559665,22348,2,0.85,12556
2011-07-11 13:35,559665,22342,2,0.75,12556
2011-07-11 13:35,559665,84836,2,1.25,12556
2011-07-11 13:35,559665,23306,1,1.45,12556
2011-07-11 13:35,559665,35653,2,2.95,12556
2011-07-11 13:35,559665,22841,1,7.95,12556
2011-07-11 13:35,559665,22470,5,2.95,12556
2011-07-11 13:35,559665,22840,1,7.95,12556
2011-07-11 13:35,559665,82484,2,7.95,12556
2011-07-11 13:35,559665,35645,2,4.25,12556
2011-07-11 13:35,559665,22667,1,2.95,12556
2011-07-11 13:35,559665,22666,1,2.95,12556
2011-07-11 13:35,559665,22099,1,0.39,12556
2011-07-11 13:35,559665,21539,1,4.95,12556
2011-07-11 13:35,559665,21530,1,0.79,12556
2011-07-11 13:35,559665,21391,6,0.75,12556
2011-07-11 13:35,559665,84378,1,1.25,12556
2011-07-11 13:35,559665,22557,1,1.65,12556
2011-07-11 13:35,559665,22553,1,1.65,12556
2011-07-11 13:35,559665,21977,1,0.55,12556
2011-07-11 13:35,559665,21232,1,1.25,12556
2011-07-11 13:35,559665,71053,2,3.75,12556
2011-07-11 13:35,559665,22831,2,2.95,12556
2011-07-11 13:35,559665,23203,1,2.08,12556
2011-07-11 13:35,559665,47574A,3,0.75,12556
2011-07-11 13:35,559665,84755,8,0.65,12556
2011-07-11 14:10,559673,22052,21,0.42,13224
2011-07-11 14:10,559673,21892,6,1.25,13224
2011-07-11 14:10,559673,22621,6,1.65,13224
2011-07-11 14:10,559673,22960,4,4.25,13224
2011-07-11 14:10,559673,22907,6,0.85,13224
2011-07-11 14:10,559673,22136,7,1.65,13224
2011-07-11 14:10,559673,23298,6,4.95,13224
2011-07-11 14:10,559673,23300,3,1.65,13224
2011-07-11 14:10,559673,23301,3,1.65,13224
2011-07-11 14:10,559673,23302,3,1.65,13224
2011-07-11 14:10,559673,22077,6,1.65,13224
2011-07-11 14:10,559673,22382,10,1.65,13224
2011-07-11 14:10,559673,21907,6,2.1,13224
2011-07-11 14:10,559673,23208,10,1.65,13224
2011-07-11 14:10,559673,23209,10,1.65,13224
2011-07-11 14:10,559673,22383,10,1.65,13224
2011-07-11 14:10,559673,20726,10,1.65,13224
2011-07-11 14:10,559673,84077,192,0.29,13224
2011-07-11 14:10,559673,22384,10,1.65,13224
2011-07-11 14:10,559673,23206,10,1.65,13224
2011-07-11 14:10,559673,22662,10,1.65,13224
2011-07-11 14:10,559673,20725,10,1.65,13224
2011-07-11 14:10,559673,20728,10,1.65,13224
2011-07-11 14:10,559673,21204,7,1.65,13224
2011-07-11 14:10,559673,22619,10,3.75,13224
2011-07-11 14:10,559673,21754,6,5.95,13224
2011-07-11 14:10,559673,85152,12,2.1,13224
2011-07-11 14:10,559673,21174,12,2.08,13224
2011-07-11 14:10,559673,85130B,6,0.79,13224
2011-07-11 14:10,559673,85130C,6,0.79,13224
2011-07-11 14:10,559673,85130D,6,0.79,13224
2011-07-11 14:10,559673,21078,6,0.85,13224
2011-07-11 14:10,559673,23275,12,1.25,13224
2011-07-11 14:10,559673,75049L,96,0.85,13224
2011-07-11 14:10,559673,84879,32,1.69,13224
2011-07-11 14:10,559673,21359,5,3.95,13224
2011-07-11 14:10,559673,20685,10,6.75,13224
2011-07-11 14:10,559673,48111,20,6.75,13224
2011-07-11 14:10,559673,48184,10,6.75,13224
2011-07-11 14:10,559673,48194,20,6.75,13224
2011-07-11 14:10,559673,48187,10,6.75,13224
2011-07-11 14:10,559673,22692,10,6.75,13224
2011-07-11 14:16,559674,M,3,0.42,15856
2011-07-11 14:16,559674,22997,3,0.42,15856
2011-07-11 14:16,559674,23004,3,0.42,15856
2011-07-11 14:16,559674,23005,6,0.42,15856
2011-07-11 14:16,559674,22995,3,0.42,15856
2011-07-11 14:16,559674,22994,4,0.42,15856
2011-07-11 14:16,559674,23002,3,0.42,15856
2011-07-11 14:16,559674,22996,2,0.42,15856
2011-07-11 14:16,559674,23000,2,0.42,15856
2011-07-11 14:16,559674,22998,2,0.42,15856
2011-07-11 14:16,559674,22999,2,0.42,15856
2011-07-11 14:16,559674,23147,10,1.45,15856
2011-07-11 14:16,559674,23148,10,0.83,15856
2011-07-11 14:16,559674,22035,12,0.42,15856
2011-07-11 14:16,559674,21175,12,2.55,15856
2011-07-11 14:16,559674,82582,6,2.1,15856
2011-07-11 14:16,559674,82600,12,2.1,15856
2011-07-11 14:16,559674,21165,24,1.69,15856
2011-07-11 14:16,559674,21175,12,2.55,15856
2011-07-11 14:16,559674,21172,4,1.45,15856
2011-07-11 14:16,559674,82551,4,1.45,15856
2011-07-11 14:16,559674,82552,4,1.45,15856
2011-07-11 14:16,559674,22675,10,1.25,15856
2011-07-11 14:16,559674,22983,12,0.42,15856
2011-07-11 14:16,559674,21179,13,0.39,15856
2011-07-11 14:16,559674,22672,11,1.65,15856
2011-07-11 14:16,559674,22412,12,2.1,15856
2011-07-11 14:16,559674,22673,6,1.25,15856
2011-07-11 14:16,559674,85152,12,2.1,15856
2011-07-11 14:16,559674,21908,12,2.1,15856
2011-07-11 14:16,559674,47567B,1,5.95,15856
2011-07-11 14:16,559674,47559B,1,1.25,15856
2011-07-11 14:16,559674,21789,1,0.85,15856
2011-07-11 14:16,559674,21788,1,0.85,15856
2011-07-11 14:16,559674,21169,12,1.69,15856
2011-07-11 14:47,559680,22915,12,0.42,12717
2011-07-11 14:47,559680,22961,12,1.45,12717
2011-07-11 14:47,559680,22922,12,0.85,12717
2011-07-11 14:47,559680,23154,12,2.08,12717
2011-07-11 14:47,559680,22923,12,0.85,12717
2011-07-11 14:47,559680,23159,12,2.08,12717
2011-07-11 14:47,559680,85215,12,0.65,12717
2011-07-11 14:47,559680,23155,12,0.83,12717
2011-07-11 14:47,559680,23160,12,1.25,12717
2011-07-11 14:47,559680,23161,12,1.25,12717
2011-07-11 14:47,559680,23164,4,4.95,12717
2011-07-11 14:47,559680,23243,4,4.95,12717
2011-07-11 14:47,559680,22277,6,2.1,12717
2011-07-11 14:47,559680,23110,2,5.75,12717
2011-07-11 14:47,559680,22928,2,5.95,12717
2011-07-11 14:47,559680,23061,12,1.25,12717
2011-07-11 14:47,559680,23148,12,0.83,12717
2011-07-11 14:47,559680,21700,12,0.85,12717
2011-07-11 14:47,559680,84929,24,0.19,12717
2011-07-11 14:47,559680,47591D,8,1.95,12717
2011-07-11 14:47,559680,23029,6,1.65,12717
2011-07-11 14:47,559680,23028,6,1.65,12717
2011-07-11 14:47,559680,23263,24,1.25,12717
2011-07-11 14:47,559680,POST,2,50.0,12717
2011-07-11 15:05,559684,47566,8,4.95,14367
2011-07-11 15:05,559684,85099B,20,2.08,14367
2011-07-11 15:05,559684,21930,10,2.08,14367
2011-07-11 15:05,559684,20712,10,2.08,14367
2011-07-11 15:05,559684,21928,10,2.08,14367
2011-07-11 15:05,559684,21929,10,2.08,14367
2011-07-11 15:05,559684,22386,10,2.08,14367
2011-07-11 15:05,559684,23199,10,2.08,14367
2011-07-11 15:05,559684,22411,10,2.08,14367
2011-07-11 15:05,559684,23200,10,2.08,14367
2011-07-11 15:05,559684,85099C,10,2.08,14367
2011-07-11 15:05,559684,47590A,6,5.45,14367
2011-07-11 15:05,559684,47590B,6,5.45,14367
2011-07-11 15:05,559684,23184,8,4.95,14367
2011-07-12 09:54,559704,22374,4,4.25,12669
2011-07-12 09:54,559704,21935,10,1.65,12669
2011-07-12 09:54,559704,22375,4,4.25,12669
2011-07-12 09:54,559704,22355,10,0.85,12669
2011-07-12 09:54,559704,22664,5,2.1,12669
2011-07-12 09:54,559704,23204,10,0.85,12669
2011-07-12 09:54,559704,22326,6,2.95,12669
2011-07-12 09:54,559704,22328,6,2.95,12669
2011-07-12 09:54,559704,22628,4,4.95,12669
2011-07-12 09:54,559704,22329,12,1.65,12669
2011-07-12 09:54,559704,22352,6,2.55,12669
2011-07-12 09:54,559704,22848,1,16.95,12669
2011-07-12 09:54,559704,79191B,12,0.85,12669
2011-07-12 09:54,559704,79190B,15,0.42,12669
2011-07-12 09:54,559704,79191C,12,0.85,12669
2011-07-12 09:54,559704,21936,5,2.95,12669
2011-07-12 09:54,559704,21238,8,0.85,12669
2011-07-12 09:54,559704,21245,8,1.69,12669
2011-07-12 09:54,559704,21244,8,1.69,12669
2011-07-12 09:54,559704,21242,8,1.69,12669
2011-07-12 09:54,559704,20674,8,1.25,12669
2011-07-12 09:54,559704,20676,8,1.25,12669
2011-07-12 09:54,559704,20675,8,1.25,12669
2011-07-12 09:54,559704,84279P,4,3.75,12669
2011-07-12 09:54,559704,22303,6,2.55,12669
2011-07-12 09:54,559704,22301,6,2.55,12669
2011-07-12 09:54,559704,37342,24,0.79,12669
2011-07-12 09:54,559704,22891,3,4.25,12669
2011-07-12 09:54,559704,21829,36,0.21,12669
2011-07-12 09:54,559704,22378,5,2.1,12669
2011-07-12 09:54,559704,POST,4,18.0,12669
2011-07-12 10:04,559707,15060B,4,3.75,12358
2011-07-12 10:04,559707,22059,12,1.49,12358
2011-07-12 10:04,559707,37449,2,9.95,12358
2011-07-12 10:04,559707,37447,12,1.49,12358
2011-07-12 10:04,559707,48185,2,7.95,12358
2011-07-12 10:04,559707,15056P,12,5.95,12358
2011-07-12 10:04,559707,15056N,12,5.95,12358
2011-07-12 10:04,559707,20679,12,5.95,12358
2011-07-12 10:04,559707,15056BL,12,5.95,12358
2011-07-12 10:04,559707,21232,12,1.25,12358
2011-07-12 10:04,559707,22063,6,2.95,12358
2011-07-12 10:04,559707,POST,2,40.0,12358
2011-07-12 10:25,559710,23290,8,1.25,12474
2011-07-12 10:25,559710,23292,8,1.25,12474
2011-07-12 10:25,559710,23205,20,0.85,12474
2011-07-12 10:25,559710,21718,12,1.25,12474
2011-07-12 10:25,559710,20724,20,0.85,12474
2011-07-12 10:25,559710,20682,6,3.25,12474
2011-07-12 10:25,559710,22326,12,2.95,12474
2011-07-12 10:25,559710,22328,6,2.95,12474
2011-07-12 10:25,559710,21915,12,1.25,12474
2011-07-12 10:25,559710,20719,20,0.85,12474
2011-07-12 10:25,559710,POST,1,18.0,12474
2011-07-12 12:19,559790,21733,32,2.55,14548
2011-07-12 12:19,559790,85123A,96,2.55,14548
2011-07-13 10:02,559834,22863,8,2.95,12576
2011-07-13 10:02,559834,84970L,12,0.95,12576
2011-07-13 10:02,559834,22567,12,1.45,12576
2011-07-13 10:02,559834,22666,6,2.95,12576
2011-07-13 10:02,559834,21154,10,1.25,12576
2011-07-13 10:02,559834,47559B,10,1.25,12576
2011-07-13 10:02,559834,23243,4,4.95,12576
2011-07-13 10:02,559834,22445,6,2.95,12576
2011-07-13 10:02,559834,20839,12,0.85,12576
2011-07-13 10:02,559834,16016,10,0.85,12576
2011-07-13 10:02,559834,16014,20,0.42,12576
2011-07-13 10:02,559834,22469,12,1.65,12576
2011-07-13 10:02,559834,22762,1,14.95,12576
2011-07-13 10:02,559834,22675,12,1.25,12576
2011-07-13 10:02,559834,22672,12,1.65,12576
2011-07-13 10:02,559834,22487,1,9.95,12576
2011-07-13 11:34,559883,37327,48,0.39,14397
2011-07-13 11:34,559883,23144,12,0.83,14397
2011-07-13 11:34,559883,22478,10,1.25,14397
2011-07-13 11:34,559883,20846,12,1.25,14397
2011-07-13 11:47,559888,21136,24,1.69,16450
2011-07-13 11:47,559888,23227,24,1.25,16450
2011-07-13 11:47,559888,20728,20,1.65,16450
2011-07-13 11:47,559888,20723,20,0.85,16450
2011-07-13 11:47,559888,20726,10,1.65,16450
2011-07-13 11:47,559888,20719,10,0.85,16450
2011-07-13 11:47,559888,23206,10,1.65,16450
2011-07-13 11:47,559888,23204,10,0.85,16450
2011-07-13 11:47,559888,85123A,24,2.95,16450
2011-07-13 11:47,559888,21390,24,1.25,16450
2011-07-13 11:47,559888,84879,24,1.69,16450
2011-07-13 11:48,559889,23307,72,0.55,12678
2011-07-13 11:48,559889,23309,72,0.55,12678
2011-07-13 11:48,559889,23306,72,1.45,12678
2011-07-13 11:48,559889,23285,96,0.72,12678
2011-07-13 11:48,559889,23286,96,0.72,12678
2011-07-13 11:48,559889,23287,96,0.72,12678
2011-07-13 11:48,559889,23238,18,4.15,12678
2011-07-13 11:48,559889,22726,24,3.75,12678
2011-07-13 11:48,559889,POST,1,145.0,12678
2011-07-13 11:48,559889,23084,120,1.79,12678
2011-07-13 12:24,559899,37450,12,2.95,12528
2011-07-13 12:24,559899,37447,12,1.49,12528
2011-07-13 12:24,559899,37448,12,1.49,12528
2011-07-13 12:24,559899,37446,8,1.45,12528
2011-07-13 12:24,559899,37495,4,3.75,12528
2011-07-13 12:24,559899,47591D,8,1.95,12528
2011-07-13 12:24,559899,22646,12,1.45,12528
2011-07-13 12:24,559899,22649,8,4.95,12528
2011-07-13 12:24,559899,22215,2,8.5,12528
2011-07-13 12:24,559899,22847,1,16.95,12528
2011-07-13 12:24,559899,22938,12,1.95,12528
2011-07-13 12:24,559899,POST,3,18.0,12528
2011-07-13 13:37,559907,22646,12,1.45,12766
2011-07-13 13:37,559907,22139,6,4.95,12766
2011-07-13 13:37,559907,21232,12,1.25,12766
2011-07-13 13:37,559907,20723,10,0.85,12766
2011-07-13 13:37,559907,22355,10,0.85,12766
2011-07-13 13:37,559907,22383,20,1.65,12766
2011-07-13 13:37,559907,20725,20,1.65,12766
2011-07-13 13:37,559907,21933,10,1.65,12766
2011-07-13 13:37,559907,23201,10,2.08,12766
2011-07-13 13:37,559907,22623,6,5.95,12766
2011-07-13 13:37,559907,21915,12,1.25,12766
2011-07-13 13:37,559907,21892,12,1.25,12766
2011-07-13 13:37,559907,22620,12,1.45,12766
2011-07-13 13:37,559907,23126,4,4.95,12766
2011-07-13 13:37,559907,23127,4,4.95,12766
2011-07-13 13:37,559907,23192,12,1.65,12766
2011-07-13 13:37,559907,23230,25,0.42,12766
2011-07-13 13:37,559907,21992,12,1.25,12766
2011-07-13 13:37,559907,22050,25,0.42,12766
2011-07-13 13:37,559907,22305,6,2.55,12766
2011-07-13 13:37,559907,21977,24,0.55,12766
2011-07-13 13:37,559907,22759,12,1.65,12766
2011-07-13 13:37,559907,21974,12,1.45,12766
2011-07-13 13:37,559907,21121,24,1.25,12766
2011-07-13 13:37,559907,21122,24,1.25,12766
2011-07-13 13:37,559907,21499,25,0.42,12766
2011-07-13 13:37,559907,21125,12,1.25,12766
2011-07-13 13:37,559907,23209,20,1.65,12766
2011-07-13 13:37,559907,23284,2,7.95,12766
2011-07-13 13:37,559907,23205,20,0.85,12766
2011-07-13 13:37,559907,23207,20,1.65,12766
2011-07-13 13:37,559907,23203,10,2.08,12766
2011-07-13 13:37,559907,22649,8,4.95,12766
2011-07-13 13:37,559907,22740,96,0.85,12766
2011-07-13 13:37,559907,20718,10,1.25,12766
2011-07-13 13:37,559907,21217,2,9.95,12766
2011-07-13 13:37,559907,21844,12,2.95,12766
2011-07-13 13:37,559907,22637,16,2.55,12766
2011-07-13 13:37,559907,23154,24,2.08,12766
2011-07-13 13:37,559907,23159,12,2.08,12766
2011-07-14 08:52,559928,23241,6,2.08,12405
2011-07-14 08:52,559928,23240,6,4.15,12405
2011-07-14 08:52,559928,22138,9,4.95,12405
2011-07-14 08:52,559928,22617,6,4.95,12405
2011-07-14 08:52,559928,21395,48,0.39,12405
2011-07-14 08:52,559928,21394,48,0.39,12405
2011-07-14 08:52,559928,35810A,12,0.83,12405
2011-07-14 08:52,559928,47593B,48,0.39,12405
2011-07-14 08:52,559928,21578,11,2.25,12405
2011-07-14 08:52,559928,21429,8,1.95,12405
2011-07-14 08:52,559928,20750,10,7.95,12405
2011-07-14 08:52,559928,20749,6,7.95,12405
2011-07-14 08:52,559928,84912A,4,3.75,12405
2011-07-14 08:52,559928,21380,6,2.95,12405
2011-07-14 08:52,559928,POST,8,40.0,12405
2011-07-14 08:52,559928,22498,12,5.95,12405
2011-07-14 08:52,559928,22668,10,2.95,12405
2011-07-14 08:52,559928,47590A,9,5.45,12405
2011-07-14 08:52,559928,47566B,8,4.95,12405
2011-07-14 08:52,559928,47590B,9,5.45,12405
2011-07-14 08:52,559928,22317,6,2.95,12405
2011-07-14 08:52,559928,22325,9,4.95,12405
2011-07-14 08:52,559928,22318,12,2.95,12405
2011-07-14 08:52,559928,21249,12,2.95,12405
2011-07-14 08:52,559928,21251,12,2.95,12405
2011-07-14 08:52,559928,21156,8,1.95,12405
2011-07-14 08:52,559928,22367,8,1.95,12405
2011-07-14 08:52,559928,47591D,8,1.95,12405
2011-07-14 08:52,559928,23243,4,4.95,12405
2011-07-14 08:52,559928,21975,48,0.55,12405
2011-07-14 08:52,559928,22417,24,0.55,12405
2011-07-14 08:52,559928,21976,24,0.55,12405
2011-07-14 08:52,559928,21977,24,0.55,12405
2011-07-14 08:52,559928,22951,24,0.55,12405
2011-07-14 08:52,559928,84991,24,0.55,12405
2011-07-14 08:52,559928,23307,24,0.55,12405
2011-07-14 08:52,559928,22627,2,8.5,12405
2011-07-14 08:52,559928,22624,2,8.5,12405
2011-07-14 08:52,559928,22720,6,4.95,12405
2011-07-14 08:52,559928,22326,18,2.95,12405
2011-07-14 08:52,559928,23109,12,2.89,12405
2011-07-14 08:52,559928,21199,12,1.65,12405
2011-07-14 08:52,559928,21986,48,0.29,12405
2011-07-14 08:52,559928,21981,48,0.29,12405
2011-07-14 08:52,559928,22614,48,0.29,12405
2011-07-14 08:52,559928,22551,12,1.65,12405
2011-07-14 08:52,559928,22554,12,1.65,12405
2011-07-14 08:52,559928,22556,12,1.65,12405
2011-07-14 08:52,559928,20977,16,1.25,12405
2011-07-14 08:52,559928,20981,12,0.85,12405
2011-07-14 08:52,559928,21424,12,2.95,12405
2011-07-14 08:52,559928,21426,12,2.1,12405
2011-07-14 08:52,559928,21430,12,3.75,12405
2011-07-14 08:52,559928,23238,6,4.15,12405
2011-07-14 11:47,559986,20725,10,1.65,15256
2011-07-14 11:47,559986,21936,5,2.95,15256
2011-07-14 11:47,559986,20676,8,1.25,15256
2011-07-14 11:47,559986,21238,8,0.85,15256
2011-07-14 11:47,559986,21907,12,2.1,15256
2011-07-14 11:47,559986,82582,12,2.1,15256
2011-07-14 12:12,559987,21976,24,0.55,12619
2011-07-14 12:12,559987,21215,24,0.55,12619
2011-07-14 12:12,559987,21977,24,0.55,12619
2011-07-14 12:12,559987,23308,48,0.55,12619
2011-07-14 12:12,559987,23309,48,0.55,12619
2011-07-14 12:12,559987,23307,48,0.55,12619
2011-07-14 12:12,559987,23295,128,0.72,12619
2011-07-14 12:12,559987,23293,128,0.72,12619
2011-07-14 12:12,559987,23296,128,1.04,12619
2011-07-14 12:12,559987,23294,128,0.72,12619
2011-07-14 12:12,559987,21210,12,1.45,12619
2011-07-14 12:12,559987,21974,12,1.45,12619
2011-07-14 12:12,559987,23306,12,1.45,12619
2011-07-14 12:12,559987,84988,12,1.45,12619
2011-07-14 12:12,559987,POST,5,18.0,12619
2011-07-14 13:28,560033,22910,6,2.95,12388
2011-07-14 13:28,560033,22338,24,0.65,12388
2011-07-14 13:28,560033,22576,12,0.85,12388
2011-07-14 13:28,560033,22600,12,0.85,12388
2011-07-14 13:28,560033,22478,10,1.25,12388
2011-07-14 13:28,560033,22496,6,2.95,12388
2011-07-14 13:28,560033,22495,6,2.95,12388
2011-07-14 13:28,560033,22310,24,1.65,12388
2011-07-14 13:28,560033,23019,6,7.45,12388
2011-07-14 13:28,560033,23017,6,11.15,12388
2011-07-14 13:28,560033,23024,24,2.89,12388
2011-07-14 13:28,560033,23236,6,2.89,12388
2011-07-14 13:28,560033,23243,8,4.95,12388
2011-07-14 13:28,560033,23245,8,4.95,12388
2011-07-14 13:28,560033,23252,8,3.75,12388
2011-07-14 13:28,560033,23249,12,1.65,12388
2011-07-14 13:28,560033,23250,12,1.25,12388
2011-07-14 13:28,560033,23318,6,2.49,12388
2011-07-14 13:28,560033,23319,6,2.49,12388
2011-07-14 13:28,560033,22262,24,0.85,12388
2011-07-14 13:28,560033,23298,6,4.95,12388
2011-07-14 13:28,560033,47566,8,4.95,12388
2011-07-14 13:28,560033,47590A,3,5.45,12388
2011-07-14 13:28,560033,47590B,6,5.45,12388
2011-07-14 13:28,560033,71459,12,0.85,12388
2011-07-14 13:28,560033,84970L,12,0.95,12388
2011-07-14 13:28,560033,84978,12,1.25,12388
2011-07-14 13:28,560033,22580,6,5.95,12388
2011-07-14 13:28,560033,22086,6,2.95,12388
2011-07-14 13:28,560033,23311,12,2.55,12388
2011-07-14 13:28,560033,23294,24,0.83,12388
2011-07-14 13:28,560033,23293,24,0.83,12388
2011-07-14 13:28,560033,23295,24,0.83,12388
2011-07-14 13:28,560033,23297,24,1.65,12388
2011-07-14 13:28,560033,23296,24,1.25,12388
2011-07-14 13:51,560036,21163,24,0.39,14911
2011-07-14 13:51,560036,22269,16,0.39,14911
2011-07-14 13:51,560036,23186,96,0.29,14911
2011-07-14 13:51,560036,23187,48,0.29,14911
2011-07-14 13:51,560036,37342,24,0.79,14911
2011-07-14 13:51,560036,85194S,48,0.19,14911
2011-07-14 13:51,560036,23201,10,2.08,14911
2011-07-14 13:51,560036,23202,10,2.08,14911
2011-07-14 13:51,560036,23203,10,2.08,14911
2011-07-14 13:51,560036,23205,10,0.85,14911
2011-07-14 13:51,560036,22278,6,4.95,14911
2011-07-14 13:51,560036,48188,2,7.95,14911
2011-07-14 13:51,560036,48187,2,7.95,14911
2011-07-14 13:51,560036,21523,2,7.95,14911
2011-07-14 13:51,560036,22693,24,1.25,14911
2011-07-14 13:51,560036,21259,2,5.95,14911
2011-07-14 13:51,560036,21172,12,1.45,14911
2011-07-14 13:51,560036,85123A,24,2.95,14911
2011-07-14 13:51,560036,21469,6,3.75,14911
2011-07-14 13:51,560036,21467,6,3.75,14911
2011-07-14 13:51,560036,22197,48,0.85,14911
2011-07-14 13:51,560036,37475,3,9.95,14911
2011-07-14 13:51,560036,23171,12,1.65,14911
2011-07-14 13:51,560036,23172,12,1.65,14911
2011-07-14 13:51,560036,23170,12,1.65,14911
2011-07-14 13:51,560036,22698,6,2.95,14911
2011-07-14 13:51,560036,22699,6,2.95,14911
2011-07-14 13:51,560036,22697,6,2.95,14911
2011-07-14 13:51,560036,22425,6,4.95,14911
2011-07-14 13:51,560036,22429,8,4.25,14911
2011-07-14 13:51,560036,22427,3,5.95,14911
2011-07-14 13:51,560036,23308,24,0.55,14911
2011-07-14 13:51,560036,23307,24,0.55,14911
2011-07-14 13:51,560036,84991,24,0.55,14911
2011-07-14 13:51,560036,22424,1,12.75,14911
2011-07-14 13:51,560036,22847,4,14.95,14911
2011-07-14 13:51,560036,22846,2,16.95,14911
2011-07-14 13:51,560036,22720,3,4.95,14911
2011-07-14 13:51,560036,22979,12,1.45,14911
2011-07-14 13:51,560036,22980,12,1.65,14911
2011-07-14 13:51,560036,22978,6,3.75,14911
2011-07-14 13:51,560036,22993,12,1.25,14911
2011-07-14 13:51,560036,23165,12,1.65,14911
